Órgão,Cod. Solicitação Aquisição,Razão Social,Num. CPF/CNPJ,Qtd. Itens Adquiridos,Valor Total (R$),Objeto da Licitação,Item Solicitação Aquisição (Valor Unitário Adjudicado),Item Solicitação Aquisição (Qtde Item) * Item Solicitação Aquisição (Valor Unitário Adjudicado) *  CASE  WHEN Item Solicitação Aquisição (Qtde Periodo Contrato) >,Data da Solicitação
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,6,"114,3","CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.","19,05","114,3",2020-02-28
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,7,147,"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.",21,147,2020-02-28
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,20,"422,2","CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.","21,11","422,2",2020-02-28
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,4,104,"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.",26,104,2020-02-28
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,3,"88,98","CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.","29,66","88,98",2020-02-28
SGG,74934,POLY COMERCIAL E SERVIÇOS LTDA,21971979000115,1,"377,54","CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO  COM ENTREGA TOTAL E IMEDIATA DE MATERIAIS DE EXPEDIENTE,DESTINADO AS UNIDADES DA SECRETÁRIA - GERAL DA GOVERNADORIA,CONFORME DESCRITO NA SOLICITAÇÃO DE BENS E SERVIÇOS SBS 11 CONSTANTES DO PROCESSO 202018037001333.","377,54","377,54",2020-02-28
SGG,74946,NAO INFORMADO,0,1,0,"CONTATAÇÃO E PRESTAÇÃO E UTILIZAÇÃO DO SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA ENTRE A CEB DISTRIBUIÇÃO S/A E O GABINETE DE REPRESENTAÇÃO DE GOIÁS NO DISTRITO FEDERAL, PARA O IMÓVEL SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO “N”, EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA - DF, CEP 70.070-000, DE ACORDO COM AS CONDIÇÕES GERAIS DE FORNECIMENTO DE ENERGIA ELÉTRICA E DEMAIS REGULAMENTOS EXPEDIDOS PELA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA – ANEEL, PELO PERÍODO DE 30 (TRINTA) MESES.",0,0,2020-02-28
SGG,74947,-,7522669000192,1,36000,"CONTATAÇÃO E PRESTAÇÃO E UTILIZAÇÃO DO SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA ENTRE A CEB DISTRIBUIÇÃO S/A E O GABINETE DE REPRESENTAÇÃO DE GOIÁS NO DISTRITO FEDERAL, PARA O IMÓVEL SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO “N”, EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA - DF, CEP 70.070-000, DE ACORDO COM AS CONDIÇÕES GERAIS DE FORNECIMENTO DE ENERGIA ELÉTRICA E DEMAIS REGULAMENTOS EXPEDIDOS PELA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA – ANEEL, PELO PERÍODO DE 30 (TRINTA) MESES.",1200,36000,2020-02-28
SGG,74947,NAO INFORMADO,0,1,0,"CONTATAÇÃO E PRESTAÇÃO E UTILIZAÇÃO DO SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA ENTRE A CEB DISTRIBUIÇÃO S/A E O GABINETE DE REPRESENTAÇÃO DE GOIÁS NO DISTRITO FEDERAL, PARA O IMÓVEL SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO “N”, EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA - DF, CEP 70.070-000, DE ACORDO COM AS CONDIÇÕES GERAIS DE FORNECIMENTO DE ENERGIA ELÉTRICA E DEMAIS REGULAMENTOS EXPEDIDOS PELA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA – ANEEL, PELO PERÍODO DE 30 (TRINTA) MESES.",0,0,2020-02-28
SGG,75328,ACHEI AUTOMÓVEIS LTDA - ME,7194751000135,3,"24839,82","CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES COM O FORNECIMENTO DE EQUIPAMENTO ESPECIFICO PARA MONITORAMENTO EM TEMPO REAL (RASTREADOR), MANUTENÇÃO, LIMPEZA, SEGURO E QUILOMETRAGEM LIVRE, EM CASO EMERGÊNCIA, DESTINADOS A ATENDER A DEMANDA DA SECRETARIA-GERAL DA GOVERNADORIA – (SGG), NA EXECUÇÃO DAS ATIVIDADES ADMINISTRATIVAS DAS UNIDADES LIGADAS DIRETAMENTE AO GOVERNADOR. ","1379,99","24839,82",2020-03-23
SGG,75328,NAO INFORMADO,0,3,0,"CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE LOCAÇÃO DE VEÍCULOS AUTOMOTORES COM O FORNECIMENTO DE EQUIPAMENTO ESPECIFICO PARA MONITORAMENTO EM TEMPO REAL (RASTREADOR), MANUTENÇÃO, LIMPEZA, SEGURO E QUILOMETRAGEM LIVRE, EM CASO EMERGÊNCIA, DESTINADOS A ATENDER A DEMANDA DA SECRETARIA-GERAL DA GOVERNADORIA – (SGG), NA EXECUÇÃO DAS ATIVIDADES ADMINISTRATIVAS DAS UNIDADES LIGADAS DIRETAMENTE AO GOVERNADOR. ",0,0,2020-03-23
SGG,75468,EDITORA RAIZES LTDA,16880052000130,1,3250,PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÕES OFICIAL EM JORNAL ESTADUAL DE GRANDE CIRCULAÇÃO.,3250,3250,2020-04-01
SGG,75468,NAO INFORMADO,0,1,0,PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÕES OFICIAL EM JORNAL ESTADUAL DE GRANDE CIRCULAÇÃO.,0,0,2020-04-01
SGG,75495,COPYSYSTEMS COPIADORAS SISTEMAS E SERVIÇOS LTDA,1765213000177,1,"5127,66","DESCENTRALIZAÇÃO DE PARTE DOS CRÉDITOS ORÇAMENTÁRIOS, VISANDO A RENOVAÇÃO DO CONTRATO DE FORNECIMENTO DE SERVIÇO DE IMPRESSÃO , CÓPIAS E DIGITALIZAÇÃO (OUTSOURCING), COM DISPONIBILIZAÇÃO DE IMPRESSORAS, SOFTWARE DE GERENCIAMENTO, PAPEL, TONNER, PEÇAS E MANUTENÇÃO, CONSIDERANDO A LEI ESTADUAL N° 20.491/19, BEM COMO A NOTA TÉCNICA N° 1/2019-NNP/AG, COM ORIENTAÇÃO ACERCA DOS IMPACTOS DA MESMA LEI NOS CONTRATOS EM VIGOR.","854,61","5127,66",2020-04-03
SGG,75495,COPYSYSTEMS COPIADORAS SISTEMAS E SERVIÇOS LTDA,1765213000177,16,38400,"DESCENTRALIZAÇÃO DE PARTE DOS CRÉDITOS ORÇAMENTÁRIOS, VISANDO A RENOVAÇÃO DO CONTRATO DE FORNECIMENTO DE SERVIÇO DE IMPRESSÃO , CÓPIAS E DIGITALIZAÇÃO (OUTSOURCING), COM DISPONIBILIZAÇÃO DE IMPRESSORAS, SOFTWARE DE GERENCIAMENTO, PAPEL, TONNER, PEÇAS E MANUTENÇÃO, CONSIDERANDO A LEI ESTADUAL N° 20.491/19, BEM COMO A NOTA TÉCNICA N° 1/2019-NNP/AG, COM ORIENTAÇÃO ACERCA DOS IMPACTOS DA MESMA LEI NOS CONTRATOS EM VIGOR.",2400,38400,2020-04-03
SGG,75495,COPYSYSTEMS COPIADORAS SISTEMAS E SERVIÇOS LTDA,1765213000177,8,38400,"DESCENTRALIZAÇÃO DE PARTE DOS CRÉDITOS ORÇAMENTÁRIOS, VISANDO A RENOVAÇÃO DO CONTRATO DE FORNECIMENTO DE SERVIÇO DE IMPRESSÃO , CÓPIAS E DIGITALIZAÇÃO (OUTSOURCING), COM DISPONIBILIZAÇÃO DE IMPRESSORAS, SOFTWARE DE GERENCIAMENTO, PAPEL, TONNER, PEÇAS E MANUTENÇÃO, CONSIDERANDO A LEI ESTADUAL N° 20.491/19, BEM COMO A NOTA TÉCNICA N° 1/2019-NNP/AG, COM ORIENTAÇÃO ACERCA DOS IMPACTOS DA MESMA LEI NOS CONTRATOS EM VIGOR.",4800,38400,2020-04-03
SGG,75495,NAO INFORMADO,0,24,0,"DESCENTRALIZAÇÃO DE PARTE DOS CRÉDITOS ORÇAMENTÁRIOS, VISANDO A RENOVAÇÃO DO CONTRATO DE FORNECIMENTO DE SERVIÇO DE IMPRESSÃO , CÓPIAS E DIGITALIZAÇÃO (OUTSOURCING), COM DISPONIBILIZAÇÃO DE IMPRESSORAS, SOFTWARE DE GERENCIAMENTO, PAPEL, TONNER, PEÇAS E MANUTENÇÃO, CONSIDERANDO A LEI ESTADUAL N° 20.491/19, BEM COMO A NOTA TÉCNICA N° 1/2019-NNP/AG, COM ORIENTAÇÃO ACERCA DOS IMPACTOS DA MESMA LEI NOS CONTRATOS EM VIGOR.",0,0,2020-04-03
SGG,75600,-,7522669000192,1,14400,"CONTATAÇÃO E PRESTAÇÃO E UTILIZAÇÃO DO SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA ENTRE A CEB DISTRIBUIÇÃO S/A E O GABINETE DE REPRESENTAÇÃO DE GOIÁS NO DISTRITO FEDERAL, PARA O IMÓVEL SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO “N”, EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA - DF, CEP 70.070-000, DE ACORDO COM AS CONDIÇÕES GERAIS DE FORNECIMENTO DE ENERGIA ELÉTRICA E DEMAIS REGULAMENTOS EXPEDIDOS PELA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA – ANEEL, PELO PERÍODO DE 12 (DOZE) MESES, SENDO PRORROGADO AUTOMÁTICO. ",1200,14400,2020-04-16
SGG,75624,LIMPECOL SERVIÇOS GERAIS LTDA - EPP,3790751000147,4,"99218,16","PRORROGAÇÃO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO DE ÁREAS INTERNAS/EXTERNAS, FORNECIMENTO DE MÃO-DE-OBRA,MATERIAIS E EQUIPAMENTOS, COM ÊNFASE EM MANUTENÇÕES PREDIAIS PREVENTIVAS E CORRETIVA, PARA ATENDER AS NECESSIDADES DO CONSELHO ESTADUAL DE EDUCAÇÃO, NO PERÍODO DE 6 MESES (29/04/2020 A 28/10/2020), COM SUPRESSÃO 29,8% DE CONTRATO, DECORRENTE DO DECRETO Nº 9.648/2020, QUE VIGORARÁ ATÉ O RESTABELECIMENTO DA DEMANDA ORIGINÁRIA","4134,09","99218,16",2020-04-22
SGG,75624,LIMPECOL SERVIÇOS GERAIS LTDA - EPP,3790751000147,1,"30101,64","PRORROGAÇÃO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO DE ÁREAS INTERNAS/EXTERNAS, FORNECIMENTO DE MÃO-DE-OBRA,MATERIAIS E EQUIPAMENTOS, COM ÊNFASE EM MANUTENÇÕES PREDIAIS PREVENTIVAS E CORRETIVA, PARA ATENDER AS NECESSIDADES DO CONSELHO ESTADUAL DE EDUCAÇÃO, NO PERÍODO DE 6 MESES (29/04/2020 A 28/10/2020), COM SUPRESSÃO 29,8% DE CONTRATO, DECORRENTE DO DECRETO Nº 9.648/2020, QUE VIGORARÁ ATÉ O RESTABELECIMENTO DA DEMANDA ORIGINÁRIA","5016,94","30101,64",2020-04-22
SGG,75624,NAO INFORMADO,0,5,0,"PRORROGAÇÃO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO DE ÁREAS INTERNAS/EXTERNAS, FORNECIMENTO DE MÃO-DE-OBRA,MATERIAIS E EQUIPAMENTOS, COM ÊNFASE EM MANUTENÇÕES PREDIAIS PREVENTIVAS E CORRETIVA, PARA ATENDER AS NECESSIDADES DO CONSELHO ESTADUAL DE EDUCAÇÃO, NO PERÍODO DE 6 MESES (29/04/2020 A 28/10/2020), COM SUPRESSÃO 29,8% DE CONTRATO, DECORRENTE DO DECRETO Nº 9.648/2020, QUE VIGORARÁ ATÉ O RESTABELECIMENTO DA DEMANDA ORIGINÁRIA",0,0,2020-04-22
SGG,75952,NAO INFORMADO,0,163,0,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.",0,0,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,13,0,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.",0,0,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,18915,22698,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","0,04",22698,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,5500,9900,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","0,06",9900,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,11,330,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.",1,330,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,11,"1151,7","PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","3,49","1151,7",2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,11,"2775,3","PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","8,41","2775,3",2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,60,1194,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","19,9",1194,2020-05-25
SGG,75952,TELEFONICA BRASIL S/A,2558157000162,90,3672,"PRESTAÇÃO DE SERVIÇO MÓVEL PESSOAL – SMP, COM FORNECIMENTO DE APARELHOS CELULARES, ACESSO 4G E FORNECIMENTO DE MODEM USB PARA CONEXÃO, EM REGIME DE COMODATO, ABRANGENDO SERVIÇOS LOCAIS E ROAMING NACIONAL/INTERNACIONAL.","40,8",3672,2020-05-25
SGG,76035,NAO INFORMADO,0,16,0,"REGISTRO DE PREÇOS VISANDO FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA  LOCAÇÃO DE VEÍCULOS AUTOMOTORES, SEM MOTORISTA, COM MANUTENÇÃO, SEGURO, RASTREADOR E QUILOMETRAGEM LIVRE, OBJETIVANDO A SUBSTITUIÇÃO GRADATIVA DOS CONTRATOS VIGENTES DA SECRETARIA GERAL DA GOVERNADORIA , PELO PERÍODO DE 12 (DOZE) MESES.",0,0,2020-06-01
SGG,76074,ATAN  AGÊNCIA  DE TURISMO ANHANGUERA LTDA - ME,25030768000139,16,6400,"TRATA-SE DA DESCENTRALIZAÇÃO REFERENTE AO TERMO ADITIVO DE RENOVAÇÃO E SUPRESSÃO DO CONTRATO Nº 006/2017, CELEBRADO ENTRE A EMPRESA ATAN AGÊNCIA DE TURISMO ANHANGUERA LTDA E A SECRETARIA DE ESTADO DA CASA CIVIL, CUJO OBJETO É CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE FORNECIMENTO DE PASSAGENS AÉREAS NACIONAIS E INTERNACIONAIS, TRASLADOS E HOSPEDAGEM.",400,6400,2020-06-03
SGG,76074,ATAN  AGÊNCIA  DE TURISMO ANHANGUERA LTDA - ME,25030768000139,20,"17897,4","TRATA-SE DA DESCENTRALIZAÇÃO REFERENTE AO TERMO ADITIVO DE RENOVAÇÃO E SUPRESSÃO DO CONTRATO Nº 006/2017, CELEBRADO ENTRE A EMPRESA ATAN AGÊNCIA DE TURISMO ANHANGUERA LTDA E A SECRETARIA DE ESTADO DA CASA CIVIL, CUJO OBJETO É CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE FORNECIMENTO DE PASSAGENS AÉREAS NACIONAIS E INTERNACIONAIS, TRASLADOS E HOSPEDAGEM.","894,87","17897,4",2020-06-03
SGG,76074,ATAN  AGÊNCIA  DE TURISMO ANHANGUERA LTDA - ME,25030768000139,4,"7400,56","TRATA-SE DA DESCENTRALIZAÇÃO REFERENTE AO TERMO ADITIVO DE RENOVAÇÃO E SUPRESSÃO DO CONTRATO Nº 006/2017, CELEBRADO ENTRE A EMPRESA ATAN AGÊNCIA DE TURISMO ANHANGUERA LTDA E A SECRETARIA DE ESTADO DA CASA CIVIL, CUJO OBJETO É CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO DE FORNECIMENTO DE PASSAGENS AÉREAS NACIONAIS E INTERNACIONAIS, TRASLADOS E HOSPEDAGEM.","1850,14","7400,56",2020-06-03
SGG,76145,XPON CONSULTORIA LTDA - EPP,23518065000129,12,"17123,4","AQUISIÇÃO DE LICENÇAS DE SOLUÇÃO INTEGRADA DE VIDEOCONFERÊNCIA EM NUVEM (CLOUD), CONTEMPLANDO ATUALIZAÇÃO DE SOFTWARE E SUPORTE TÉCNICO, PELO PERÍODO DE 12 (DOZE) MESES, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE TERMO DE REFERÊNCIA A SEREM UTILIZADAS PELA SECRETÁRIA GERAL DE GOVERNADORIA .","1426,95","17123,4",2020-06-09
SGG,76257,-,7522669000192,1,14400,"PRESTAÇÃO DE SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA PARA UNIDADES CONSUMIDORAS DO GRUPO B, SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO ""N"", SALAS 901, 902 E 904 DO EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA/DF.",1200,14400,2020-06-19
SGG,76257,NAO INFORMADO,0,1,0,"PRESTAÇÃO DE SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA PARA UNIDADES CONSUMIDORAS DO GRUPO B, SITUADO NO SAUS, QUADRA 01, LOTE 02, BLOCO ""N"", SALAS 901, 902 E 904 DO EDIFÍCIO TERRA BRASILIS, SETOR DE AUTARQUIAS SUL, BRASÍLIA/DF.",0,0,2020-06-19
SGG,76279,-,34049214000174,1,989,"AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.",989,989,2020-06-22
SGG,76279,-,34049214000174,2,"5289,6","AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.","2644,8","5289,6",2020-06-22
SGG,76279,-,34049214000174,2,"11303,2","AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.","5651,6","11303,2",2020-06-22
SGG,76279,NAO INFORMADO,0,5,0,"AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.",0,0,2020-06-22
SGG,76279,XPON CONSULTORIA LTDA - EPP,23518065000129,1,989,"AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.",989,989,2020-06-22
SGG,76279,XPON CONSULTORIA LTDA - EPP,23518065000129,2,"5289,6","AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.","2644,8","5289,6",2020-06-22
SGG,76279,XPON CONSULTORIA LTDA - EPP,23518065000129,2,"11303,2","AQUISIÇÃO DE EQUIPAMENTOS DE TECNOLOGIA DA INFORMAÇÃO, POR INTERMÉDIO DE EMPRESA ESPECIALIZADA, SENDO ELES : TABLET E SISTEMAS DE VIDEOCONFERÊNCIA,  PARA COMPOSIÇÃO DE PLATAFORMAS DE VIDEOCONFERÊNCIA A SEREM UTILIZADAS PELA SECRETARIA GERAL DA GOVERNADORIA.","5651,6","11303,2",2020-06-22
SGG,76521,J. CÂMARA & IRMÃOS S/A,1536754000123,6,"664,8","CONTRATAÇÃO DE ASSINATURAS DO JORNAL “O POPULAR”, SENDO 4 EM VERSÃO IMPRESSA 6 EM VERSÃO DIGITAL, PELO PERÍODO DE 12 MESES, COM VIGÊNCIA A PARTIR DE SUA ASSINATURA.","110,8","664,8",2020-07-13
SGG,76521,J. CÂMARA & IRMÃOS S/A,1536754000123,4,2592,"CONTRATAÇÃO DE ASSINATURAS DO JORNAL “O POPULAR”, SENDO 4 EM VERSÃO IMPRESSA 6 EM VERSÃO DIGITAL, PELO PERÍODO DE 12 MESES, COM VIGÊNCIA A PARTIR DE SUA ASSINATURA.",648,2592,2020-07-13
SGG,76521,NAO INFORMADO,0,10,0,"CONTRATAÇÃO DE ASSINATURAS DO JORNAL “O POPULAR”, SENDO 4 EM VERSÃO IMPRESSA 6 EM VERSÃO DIGITAL, PELO PERÍODO DE 12 MESES, COM VIGÊNCIA A PARTIR DE SUA ASSINATURA.",0,0,2020-07-13
SGG,76558,LUCIO EMBALAGENS LTDA.,12794790000103,60,348,"AQUISIÇÃO DE ÁLCOOL GEL ANTISSÉPTICO 70% E ETÍLICO, DISPENSERS PARA ÁLCOOL/SABONETE ANTISSÉPTICO, PAPEL TOALHA,  E DISPENSERS PARA COPOS DESCARTÁVEIS .","5,8",348,2020-07-15
SGG,76558,LUCIO EMBALAGENS LTDA.,12794790000103,50,"382,5","AQUISIÇÃO DE ÁLCOOL GEL ANTISSÉPTICO 70% E ETÍLICO, DISPENSERS PARA ÁLCOOL/SABONETE ANTISSÉPTICO, PAPEL TOALHA,  E DISPENSERS PARA COPOS DESCARTÁVEIS .","7,65","382,5",2020-07-15
SGG,76558,LUCIO EMBALAGENS LTDA.,12794790000103,10,110,"AQUISIÇÃO DE ÁLCOOL GEL ANTISSÉPTICO 70% E ETÍLICO, DISPENSERS PARA ÁLCOOL/SABONETE ANTISSÉPTICO, PAPEL TOALHA,  E DISPENSERS PARA COPOS DESCARTÁVEIS .",11,110,2020-07-15
SGG,76558,LUCIO EMBALAGENS LTDA.,12794790000103,10,200,"AQUISIÇÃO DE ÁLCOOL GEL ANTISSÉPTICO 70% E ETÍLICO, DISPENSERS PARA ÁLCOOL/SABONETE ANTISSÉPTICO, PAPEL TOALHA,  E DISPENSERS PARA COPOS DESCARTÁVEIS .",20,200,2020-07-15
